name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Mirage,Segue,dreamy;misty;restrained,ambient_pad;soft_synth;minimal,,0.2,0.35,0.25,0.4,0.15,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,氛围电子作品，软合成器与极简铺底营造出朦胧梦幻的声景
Trouble Sleeping,The Perishers,melancholic;restrained;lonely,acoustic;vocal_breath;string;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",late_night_descent,0.9,轻柔的木吉他与人声，缓慢而克制，充满失眠夜的孤独与内省
Anti-Body,FACS,restless;detached;unresolved,electric_distant;cold_synth;minimal;reverb_heavy,,0.4,0.3,0.5,0.2,0.4,0.2,0.6,en,1,post_punk,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,冷峻的电吉他与人声，稀疏而紧张，充满后朋克的不安与疏离感
Vision,Shook,dreamy;restrained;unresolved,soft_synth;ambient_pad;reverb_heavy,,0.25,0.35,0.3,0.4,0.2,0,0.6,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,柔和合成器与深远混响营造出梦幻而克制的氛围，能量低但情感重量适中，适合内省场景
Another Day,This Mortal Coil,melancholic;dreamy;restrained,reverb_heavy;vocal_breath;string;ambient_pad,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,梦幻流行经典，厚重混响与人声呼吸感交织，弦乐铺底营造出忧郁而克制的氛围
Walkway Blues,M83 / Jordan Lawlor,urban;restless;nostalgic,soft_synth;reverb_heavy;electric_distant;ambient_pad,,0.55,0.5,0.6,0.45,0.5,0.6,0.6,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.85,M83标志性的梦幻合成器与深远混响，营造出都市夜晚的躁动与怀旧感
thesapientdream,thesapientdream,dreamy;misty;introspective,ambient_pad;reverb_heavy;minimal;field_recording,,0.2,0.3,0.25,0.4,0.1,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",soft_focus_work,0.85,氛围电子作品，空旷的合成器铺底与混响营造出梦幻而内省的声景
Psycho Killer,Talking Heads,restless;urban;unresolved,electric_distant;minimal;vocal_breath,,0.7,0.55,0.6,0.3,0.65,0.75,0.6,en,1,art_rock,"""{""""evening_city_walk"""":0.7,""""deep_night_introspective"""":0.6,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,不安的贝斯线与人声，都市焦虑与悬而未决的情绪，能量中等偏高但质感冷峻
endless,Oklou,dreamy;misty;restrained,soft_synth;ambient_pad;vocal_breath;reverb_heavy,,0.35,0.4,0.35,0.45,0.3,0.6,0.5,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻合成器与轻柔人声交织，朦胧而克制，适合深夜内省场景
流光飞舞 (粤语),陈淑桦,nostalgic;warm;bittersweet,string;piano;vocal_breath;cinematic,,0.4,0.55,0.5,0.65,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,陈淑桦温润的粤语声线搭配弦乐与钢琴，怀旧中带着淡淡的惆怅与温暖
Pastoral,Laroca,warm;nostalgic;clear,acoustic;string;jazz_brush;vocal_breath,,0.35,0.6,0.4,0.7,0.3,0,0.5,instrumental,0,jazz,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",soft_focus_work,0.85,温暖的木吉他、弦乐与爵士刷奏，营造出田园般的明亮怀旧氛围
If I Die Young,The Band Perry,melancholic;nostalgic;bittersweet,acoustic;string;vocal_breath,,0.35,0.4,0.4,0.5,0.3,0.7,0.75,en,1,country_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.7}""",afterglow_fading,0.85,乡村流行风格，木吉他与人声交织，怀旧而略带悲伤的青春告别
These Are Our Children,I Monster,dreamy;nostalgic;bittersweet,soft_synth;vocal_breath;reverb_heavy;cinematic,,0.35,0.4,0.45,0.5,0.3,0.6,0.65,en,1,trip_hop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与轻柔人声交织，怀旧而略带忧伤的 trip-hop 质感，适合夜晚都市漫步
Miniskirt,AOA,urban;restless;sensual,soft_synth;electric_distant;vocal_breath,,0.65,0.6,0.7,0.5,0.7,0.85,0.4,ko,1,k_pop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""night_clear_lonely"""":0.55}""",city_to_inner_room,0.85,K-pop舞曲，合成器驱动，节奏感强，人声突出，带有都市感和性感氛围
如同悲傷被下載了兩次,陳珊妮,melancholic;introspective;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.3,0.35,0.4,0.4,0.2,0.6,0.75,zh,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,陳珊妮冷冽的聲線與鋼琴弦樂交織，營造出憂鬱內省的氛圍，如同悲傷被反覆下載
I Wanna Be Your Dog,The Stooges,restless;urban;unresolved,electric_distant;grainy;cold_synth,,0.8,0.4,0.7,0.3,0.7,0.6,0.6,en,1,proto_punk,"""{""""evening_city_walk"""":0.5,""""deep_night_introspective"""":0.4,""""night_clear_lonely"""":0.3}""",city_to_inner_room,0.85,原始朋克经典，粗粝的吉他失真与不安的节奏，充满都市反叛与未解决的张力
Road to Toco,Huerta,warm;nostalgic;hopeful,acoustic;string;field_recording,,0.3,0.5,0.35,0.7,0.25,0,0.5,instrumental,0,folk,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""weekend_slow"""":0.75}""",soft_focus_work,0.85,温暖的木吉他旋律与田野录音元素，营造出怀旧而充满希望的宁静氛围
The Winter,Balmorhea,introspective;melancholic;restrained,piano;string;minimal;reverb_heavy,,0.2,0.3,0.25,0.35,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴与弦乐交织的极简主义器乐，冷冽而内省，如同冬日静谧的沉思
纺呗 -つむぎうた-,鏡音レン / 鏡音リン,nostalgic;melancholic;bittersweet,acoustic;string;vocal_breath;minimal,,0.35,0.4,0.35,0.5,0.3,0.6,0.7,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,镜音铃和连的经典和风抒情曲，木吉他与人声交织，怀旧而略带哀愁
Merry Christmas Mr. Lawrence,Paul Oakenfold,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简钢琴独奏，缓慢而克制，充满内省与留白
My Ball,KenTheMan,urban;restless;sensual,soft_synth;vocal_breath;electric_distant,,0.65,0.55,0.6,0.5,0.7,0.85,0.5,en,1,hip_hop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""deep_night_introspective"""":0.7}""",city_to_inner_room,0.8,都市感强烈的嘻哈曲目，人声主导且带有律动，适合夜晚城市漫步场景
Vakning að elska,Misha Mishenko,dreamy;misty;warm,ambient_pad;soft_synth;field_recording;minimal,,0.25,0.4,0.3,0.55,0.2,0,0.5,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,冰岛氛围作品，软合成器与田野录音营造出梦幻朦胧的温暖声景
A Mozart Reincarnated,Gilda Buttà,introspective;melancholic;restrained,piano;cinematic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴独奏，缓慢而内省，带有古典式的克制与忧郁
"""Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato""",Edward Elgar,introspective;melancholic;restrained,string;cinematic;minimal,,0.2,0.3,0.35,0.4,0.15,0,0.85,instrumental,0,classical,"""{""""deep_night_introspective"""":0.9,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.95,埃尔加大提琴协奏曲开篇，深沉而克制的大提琴独奏，充满内省与悲怆感
Merry Christmas Mr. Lawrence,Kotaro Oshio,introspective;melancholic;restrained,piano;acoustic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,fingerstyle,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,押尾光太郎的指弹吉他改编，保留原曲的静谧与内省，但音色更温暖，能量略高于钢琴原版
未送信の恋,平原綾香,nostalgic;bittersweet;warm,piano;string;vocal_breath,,0.35,0.45,0.4,0.6,0.3,0.65,0.7,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,平原綾香温暖而略带沙哑的声线，钢琴与弦乐交织出怀旧与苦涩交织的未寄情书氛围
Clouds,Qwerteest,dreamy;misty;restrained,ambient_pad;soft_synth;minimal,,0.2,0.35,0.25,0.45,0.15,0,0.5,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,轻柔的氛围铺底，如同云层般朦胧而克制，适合安静工作或内省
ふたりの約束,河野伸,nostalgic;warm;bittersweet,piano;string;cinematic,,0.25,0.4,0.35,0.55,0.2,0,0.7,instrumental,0,modern_classical,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,钢琴与弦乐交织的抒情器乐，温暖怀旧中带一丝感伤，节奏舒缓
幸福就好 - <我租了一個情人>片尾曲,苏盈之,warm;hopeful;nostalgic,acoustic;string;vocal_breath,,0.45,0.55,0.4,0.7,0.35,0.65,0.6,zh,1,mandopop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,温暖木吉他与人声交织，充满希望与怀旧感的抒情流行
SLOW DANCING IN THE DARK,Joji,melancholic;lonely;bittersweet,piano;soft_synth;vocal_breath;reverb_heavy,,0.35,0.3,0.4,0.35,0.25,0.7,0.8,en,1,alternative_rnb,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""evening_city_walk"""":0.75}""",late_night_descent,0.9,Joji 脆弱的人声与钢琴、软合成器交织，营造出深夜独处时苦涩而自省的氛围
We Only Have Forever (Quiet),Lights & Motion,introspective;melancholic;hopeful,ambient_pad;cinematic;reverb_heavy;minimal,,0.2,0.3,0.25,0.4,0.1,0,0.75,instrumental,0,post_rock,"""{""""deep_night_introspective"""":0.9,""""night_clear_lonely"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,宏大而空灵的氛围铺底，缓慢展开的钢琴与弦乐，充满内省与微光般的希望
Genesis,Grimes,dreamy;urban;restless,soft_synth;cold_synth;vocal_breath;reverb_heavy,,0.55,0.5,0.6,0.4,0.6,0.7,0.5,en,1,art_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.9,梦幻合成器与冷调人声交织，都市感与不安的律动并存
让我留在你身边,陈奕迅,warm;hopeful;nostalgic,acoustic;vocal_breath;string,,0.55,0.6,0.5,0.7,0.45,0.7,0.65,zh,1,mandopop,"""{""""morning_clear_light"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,陈奕迅温暖声线搭配木吉他弦乐，传递希望与怀旧交织的治愈感
ヒマワリの教会 -piano solo long ver-,松本文紀,introspective;melancholic;restrained,piano;cinematic;minimal,,0.15,0.35,0.2,0.45,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",slow_opening,0.9,钢琴独奏长版，缓慢而内省，带有淡淡的忧伤与克制，适合深夜或专注场景
Calescent,Will Samson,warm;dreamy;introspective,ambient_pad;soft_synth;field_recording,,0.25,0.4,0.3,0.7,0.2,0,0.55,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""afternoon_warm_idle"""":0.75}""",soft_focus_work,0.85,温暖的环境音景，软合成器与田野录音营造出梦幻而内省的氛围
不器用な情景,SPANK PAGE,melancholic;restrained;bittersweet,acoustic;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,日式抒情，木吉他与人声交织，略带混响的伤感与克制
The Nights,Ras,nostalgic;hopeful;warm,acoustic;vocal_breath;string,,0.55,0.6,0.5,0.7,0.5,0.7,0.6,en,1,pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,温暖的木吉他与人声，怀旧而充满希望，能量中等偏上
Quartz,Kashiwa Daisuke,introspective;melancholic;restrained,piano;cinematic;string;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴与弦乐交织的极简主义作品，内省而克制，充满静谧的悲伤感
Letter - from The Lost Days,山岡晃,melancholic;nostalgic;bittersweet,piano;string;reverb_heavy;cinematic,,0.25,0.3,0.35,0.4,0.15,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",slow_opening,0.9,钢琴与弦乐交织的悲伤旋律，充满怀旧与未尽的遗憾，如同失落的信件
Shootout,Izzamuzzic / Julien Marchal,restless;melancholic;unresolved,piano;cold_synth;reverb_heavy;cinematic,,0.4,0.35,0.5,0.3,0.4,0,0.7,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,钢琴与冷合成器交织，不安而悬疑的氛围，带有电影感的内省张力
Take Me To Shanghai,John Hughes / Íse Downes,nostalgic;melancholic;dreamy,piano;string;reverb_heavy;vocal_breath,,0.25,0.35,0.3,0.45,0.2,0.5,0.7,en,1,ambient_pop,"""{""""evening_city_walk"""":0.85,""""night_rain_humid"""":0.8,""""deep_night_introspective"""":0.75}""",fade_into_inner_space,0.9,钢琴与弦乐交织，人声轻柔空灵，营造出怀旧而梦幻的上海夜色氛围
Angel Echoes - Jon Hopkins Remix,Four Tet,dreamy;misty;introspective,ambient_pad;field_recording;minimal;reverb_heavy,,0.25,0.35,0.3,0.4,0.2,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",soft_focus_work,0.9,Jon Hopkins 的 remix 将 Four Tet 的原作转化为深邃氛围声景，环境铺底与田野录音交织，能量低而内省
她,不可撤销乐队,melancholic;nostalgic;dreamy,acoustic;string;vocal_breath;reverb_heavy,,0.4,0.45,0.5,0.55,0.35,0.6,0.65,zh,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,木吉他与人声交织，混响营造出怀旧而梦幻的忧郁氛围
It's Only Loneliness,Gemma Ray,melancholic;lonely;bittersweet,acoustic;string;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,singer_songwriter,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,木吉他与弦乐交织，人声带着呼吸感与混响，营造出孤独而凄美的氛围
TOMBOY,i-dle,urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.55,0.65,0.4,0.6,0.8,0.55,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,强烈的合成器与鼓点驱动，人声充满态度，都市叛逆感与不安情绪交织
Bunna Summa,BunnaB,warm;dreamy;nostalgic,soft_synth;ambient_pad;lofi_dust,,0.3,0.5,0.35,0.65,0.25,0,0.4,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""afternoon_warm_idle"""":0.75}""",soft_focus_work,0.85,温暖的 lo-fi 氛围，软合成器与轻度失真纹理营造梦幻怀旧感
春泥,庾澄慶,nostalgic;warm;bittersweet,acoustic;string;vocal_breath,,0.45,0.5,0.45,0.6,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.7,""""morning_cloudy_slow"""":0.65}""",slow_opening,0.85,庾澄慶的温暖声线与木吉他弦乐编排，怀旧中带着淡淡的苦涩与温情
Rasputin,The Tronosonic Experience,restless;urban;bittersweet,electric_distant;cold_synth;reverb_heavy,,0.6,0.5,0.6,0.4,0.6,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""work_focus_low_vocal"""":0.65}""",city_to_inner_room,0.85,电子器乐作品，冷合成器与深远混响营造出都市夜晚的躁动与疏离感
Another World,The Faint,restless;urban;unresolved,cold_synth;electric_distant;reverb_heavy,,0.6,0.4,0.65,0.3,0.6,0.7,0.55,en,1,indie_electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷峻合成器与急促节奏营造出都市不安与疏离感，人声带有距离感
To Speak Of Solitude,Brambles,introspective;melancholic;lonely,piano;ambient_pad;minimal;reverb_heavy,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,极简钢琴与空旷氛围铺底，缓慢而孤寂，适合深夜内省场景
No-one is there,Sopor Aeternus & the Ensemble of Shadows,melancholic;lonely;restrained,string;reverb_heavy;minimal;vocal_breath,,0.25,0.2,0.35,0.3,0.15,0.6,0.85,en,1,darkwave,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""night_clear_lonely"""":0.8}""",fade_into_inner_space,0.9,阴郁的弦乐与脆弱人声，充满孤独与克制的悲伤，适合深夜内省场景
Little Fly,Esperanza Spalding,dreamy;introspective;restrained,acoustic;vocal_breath;minimal;string,,0.25,0.4,0.3,0.55,0.2,0.6,0.65,en,1,jazz,"""{""""morning_cloudy_slow"""":0.8,""""work_focus_low_vocal"""":0.75,""""deep_night_introspective"""":0.7}""",soft_focus_work,0.85,Esperanza Spalding 的轻柔人声与木吉他、弦乐交织，营造出梦幻而内省的氛围，能量低但情感细腻
Softest Place on Earth,Xscape,warm;dreamy;sensual,soft_synth;vocal_breath;reverb_heavy,,0.35,0.5,0.4,0.7,0.3,0.75,0.6,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""weekend_slow"""":0.7}""",soft_focus_work,0.85,温暖柔和的R&B情歌，软合成器与呼吸感人声营造梦幻亲密的氛围
"""Bizet: Carmen, WD 31: Prélude""",Georges Bizet,restless;urban;clear,string;cinematic;acoustic,,0.6,0.7,0.65,0.5,0.7,0,0.5,instrumental,0,classical,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.6,""""morning_clear_light"""":0.7}""",city_to_inner_room,0.85,比才《卡门》序曲，弦乐与铜管交织，节奏明快充满戏剧张力，能量较高
Merry Christmas Mr. Lawrence,FACT,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简钢琴独奏，缓慢而克制，充满内省与留白
Retro Petrol,恐龙的皮 The Dinosaur’s Skin,nostalgic;urban;dreamy,soft_synth;electric_distant;lofi_dust,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,en,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.8,复古合成器与慵懒人声，营造都市夜晚的怀旧与梦幻氛围
Sweet Bird,Young Hunting,dreamy;warm;nostalgic,soft_synth;ambient_pad;reverb_heavy;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.6,0.5,en,1,dream_pop,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,梦幻流行风格，软合成器与混响营造温暖怀旧的氛围，人声轻柔如耳语
Heavenly Creatures,Wolf Alice,dreamy;restless;bittersweet,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.45,0.5,0.5,0.45,0.4,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,梦幻流行风格，软合成器与深远混响交织，人声带着不安与甜美，适合夜晚都市漫步
The Spirit in the Flame,Finn Andrews,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_rock,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,Finn Andrews 脆弱的人声与回响钢琴，营造出内省而克制的氛围
Love After War,Robin Thicke,sensual;warm;bittersweet,soft_synth;vocal_breath;electric_distant,,0.45,0.5,0.5,0.6,0.4,0.75,0.65,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,Robin Thicke 的性感声线与软合成器编排，营造出战后温存与苦涩交织的 R&B 氛围
All Inside (Reprise),Bondax,dreamy;warm;nostalgic,soft_synth;ambient_pad;reverb_heavy;lofi_dust,,0.35,0.45,0.4,0.6,0.3,0,0.5,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75}""",soft_focus_work,0.85,温暖梦幻的 lo-fi 氛围，软合成器和混响营造怀旧感，适合低能量工作或漫步
純妹妹,單依純,warm;clear;hopeful,acoustic;vocal_breath;string,,0.45,0.6,0.4,0.7,0.35,0.75,0.5,zh,1,mandopop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,單依純清澈溫暖的嗓音搭配木吉他與弦樂，營造出明亮而溫馨的氛圍
生命中最美丽的一天,痛仰樂隊,nostalgic;warm;hopeful,acoustic;string;vocal_breath,,0.45,0.55,0.5,0.7,0.4,0.65,0.7,zh,1,chinese_rock,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,痛仰标志性的温暖声线与木吉他弦乐编排，怀旧而充满希望的抒情摇滚
Mi Manchi,Andrea Bocelli / Kenny G,warm;nostalgic;sensual,string;jazz_brush;vocal_breath;acoustic,,0.4,0.55,0.5,0.7,0.35,0.75,0.65,it,1,classical_crossover,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,Bocelli 的温暖男高音与 Kenny G 的萨克斯交织，营造出怀旧而感性的浪漫氛围
a world of dazzle,Later,dreamy;clear;urban,soft_synth;reverb_heavy;electric_distant,,0.4,0.6,0.45,0.5,0.4,0,0.45,instrumental,0,synthwave,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.75}""",city_to_inner_room,0.85,梦幻合成器与深远混响营造出都市夜晚的清晰与迷离感
心中的日月,王力宏,warm;nostalgic;hopeful,acoustic;string;vocal_breath,,0.45,0.55,0.45,0.7,0.4,0.7,0.6,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.75}""",slow_opening,0.85,王力宏温暖声线搭配木吉他与弦乐，营造怀旧而充满希望的抒情氛围
에필로그(Epilogue),홍련 O.S.T,melancholic;nostalgic;restrained,piano;string;cinematic;reverb_heavy,,0.2,0.3,0.35,0.4,0.15,0,0.8,instrumental,0,soundtrack,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.9,电影原声钢琴与弦乐，缓慢而克制，充满结束后的怀旧与忧伤
マリンブルーの恋人達,児島未散,nostalgic;warm;dreamy,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.4,0.55,0.45,0.65,0.35,0.6,0.5,ja,1,city_pop,"""{""""evening_city_walk"""":0.85,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",city_to_inner_room,0.85,80年代日本城市流行，温暖合成器与混响人声营造怀旧梦幻的夏日海滨氛围
Simply Satie,Michael Dulin,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.3,0.2,0.45,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,致敬萨蒂的钢琴独奏，极简而克制，充满内省与静谧的古典氛围
Super Graphic Ultra Modern Girl,Chappell Roan,urban;restless;hopeful,soft_synth;cold_synth;electric_distant,,0.7,0.65,0.6,0.4,0.7,0.8,0.5,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""deep_night_introspective"""":0.6}""",city_to_inner_room,0.85,充满都市感的合成器流行，节奏明快，人声突出，带有现代感和探索情绪
Be,Hozier,introspective;warm;hopeful,acoustic;vocal_breath;string,,0.4,0.55,0.4,0.7,0.35,0.7,0.65,en,1,folk_rock,"""{""""morning_clear_light"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,Hozier 温暖而内省的声线搭配原声吉他，传递出希望与宁静的质感
